,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
78,Cor cordium (ยอเยล),นิยาย Boy Love Lovely Room,6,ปาเกลียดคณิต แต่ปามีเหตุผลที่บอกใครไม่ได้,13,จบ,1.0,https://cdn.readawrite.com/articles/568/567667/thumbnail/,4.0,"#ใครๆก็เกลียดคณิตศาสตร์กันทั้งนั้นแหละ,#คณิตศาสตร์,#เลข,18+,Boy Love/Yaoi,ตลก,โรงเรียน,นิยายวาย,นิยายวัยรุ่น,คุณครู,นักเรียน,#ปาเกลียดคณิต",ใคร ๆ ก็เกลียดคณิตศาสตร์กันทั้งนั้นแหละ #ปาเกลียดคณิต,https://www.readawrite.com/a/czd8e2,448,ใครๆก็เกลียดคณิตศาสตร์กันทั้งนั้นแหละ,ปาเกลียดคณิต
79,PLogytic,นิยาย Boy Love Lovely Room,395,The king always bows down to his queen. ทุกสิ่งของราชา มีเพียงราชินีของเขาเท่านั้นที่ได้ครอบครอง,808,จบ,44.0,https://cdn.readawrite.com/articles/636/635751/thumbnail/,118.0,"Boy Love/Yaoi,นิยายโรแมนติก,นิยายรัก,นิยายวาย",King\'s sweets #ของหวานของราชา [สนพ.Peony publishing],https://www.readawrite.com/a/czesyb,"63,003",,ของหวานของราชา
80,นอนน้อยแต่นอนนะ,นิยาย Boy Love Lovely Room,255,‘ต้องชอบพระจันทร์มากขนาดไหนว่ะถึงได้ชอบสิ่งต่างๆที่เกี่ยวกับพระจันทร์ไปด้วยเนี่ย’ &lsquo,555,จบ,19.0,https://cdn.readawrite.com/articles/659/658857/thumbnail/,85.0,"Boy Love/Yaoi,18+,นิยายโรแมนติก,พระจันทร์พันวา",\'น้องพ่อ\' #พระจันทร์พันวา,https://www.readawrite.com/a/czfcth,"33,659",น้องพ่อ,พระจันทร์พันวา
81,khachcha,นิยาย Boy Love Lovely Room,16,ตาม เด็กผู้ชายที่มีหน้าตาน่ารักเหมือนแมว เป็นคนที่ฮ็อตคนหนึ่งมีคนมารุมทั้งหญิงและชาย แต่คนพวกนั้นก็ต,53,จบ,3.0,https://cdn.readawrite.com/articles/662/661049/thumbnail/,14.0,"ไอ้หน้าแมวของผม,Bmark",Cat face #ไอ้หน้าแมวของผม,https://www.readawrite.com/a/czfem4,"1,125",,ไอ้หน้าแมวของผม
82,Tenjou_Ume,นิยาย Boy Love Lovely Room,27,"""หากกล่าวถามว่ากระผมรักท่านมากเพียงใด คงต้องตอบว่ารักปานจะฆ่าท่านให้ตาย""",126,จบ,12.0,https://cdn.readawrite.com/articles/684/683674/thumbnail/,11,"Boy Love/Yaoi,18+,ดราม่า,นิยายแฟนตาซี,เลือดสาด,ปวดตับ,เจ้าชาย,นิยายวาย,ยุคกลาง,สงคราม,เวทมนตร์,ปีศาจ,เอลฟ์,การเมือง",Ditopia ทวิภูมิแห่งจุด #มาฆ่ากันเถอะองค์ชาย (Fantasy BL),https://www.readawrite.com/a/czfx3j,"2,498",ทวิภูมิแห่งจุด,มาฆ่ากันเถอะองค์ชาย
83,Noonaa(นูน่า),นิยาย Boy Love Secret Room,927,แวนกัสไม่เคยกลัวปิศาจ แม้มันตัวใหญ่ ผมยาวลากดิน กินคนเป็นอาหาร กระทั่งเขาย้ายมาอยู่ในกระท่อมกลางป่าใ,"1,716",จบ,47.0,https://cdn.readawrite.com/articles/713/712185/thumbnail/,314,"Boy Love/Yaoi,18+,นิยายโรแมนติก,นิยายแฟนตาซี,Mpreg,พระเอกเป็นยักษ์,นิยายวายลึกลับ,นิยายวายท้องได้",(ฟาไฉ) OUTSIDE #ดอกไม้ป่าที่ริมหน้าต่าง (Mpreg),https://www.readawrite.com/a/czgld5,"91,425",ฟาไฉ,ดอกไม้ป่าที่ริมหน้าต่าง
84,looknakrop,นิยาย Boy Love Lovely Room,6,ความลับของผม...น่ารักที่สุดในโลก,36,จบ,8.0,https://cdn.readawrite.com/articles/720/719701/thumbnail/,3,"Boy Love/Yaoi,นิยายรัก",#ลับริค - Oh Baby...You\'re My Secret,https://www.readawrite.com/a/czgrhv,"1,504",,ลับริค
85,plaieang,นิยาย Boy Love Secret Room,15,เป็นเต่าแต่ริอาจจะปีนต้นไม้ จะทำได้ยังไงกัน .,38,จบ,3.0,https://cdn.readawrite.com/articles/695/694334/thumbnail/,3,"Boy Love/Yaoi,เจ้าเต่าปีนต้นไม้,เจ้าเต่า,ต้นไม้,plaieang,khunhappymoon",#เจ้าเต่าปีนต้นไม้,https://www.readawrite.com/a/czg6s4,949,,เจ้าเต่าปีนต้นไม้
86,npranger,นิยาย Boy Love Lovely Room,"11,037",เป็นฉลามหรือปลาไหลกันแน่วะ,"15,147",จบ,36.0,https://cdn.readawrite.com/articles/888/887617/thumbnail/,"3,212","Boy Love/Yaoi,นิยายวาย,ฉลามสิ้นลาย,ชาร์คมีน,npranger,18+,ดราม่า,นิยายโรแมนติก",[yaoi] S H A R K #ฉลามสิ้นลาย l สนพ. 2U Publishing,https://www.readawrite.com/a/czkokh,"1,147,614",,ฉลามสิ้นลาย
87,_Lovely little light_,นิยาย Boy Love Lovely Room,21,#ลักยิ้มกินพีช #พีชมีรักยิ้ม #นนนชิม่อน #ทราฟฟิคแอนดริว #แปงเวฟ #เวฟแปง,95,จบ,1.0,https://cdn.readawrite.com/articles/907/906340/thumbnail/,16,"นนนชิม่อน,#พีชมีลักยิ้ม,ลักยิ้มกินพีช,#นนนชิม่อน#ลักยิ้มกินพีช,แปงเวฟ,เวฟแปง",No one can wait forever.シ#ลักยิ้มกินพีช,https://www.readawrite.com/a/czl4uf,"2,844",,ลักยิ้มกินพีช
88,Unknown_ME,นิยาย Boy Love Lovely Room,11,บางทีความรักมันก็อยากเกินจะต้านทาน,21,จบ,4.0,https://cdn.readawrite.com/articles/954/953061/thumbnail/,8.0,"Boy Love/Yaoi,นิยายโรแมนติก,นิยายวาย,ดราม่า",你是我的爱 #ความรักต้องห้ามของจางหลี่,https://www.readawrite.com/a/czm80b,684,,ความรักต้องห้ามของจางหลี่
89,ปลาทองสีส้ม,นิยาย Boy Love Lovely Room,3,ชีวิตของเขาทุ่มเทให้กับงานจนไม่สนใจใคร ทำร้ายจิตใจและเหยียบย่ำความรู้สึกของคนมากมายที่มอบให้เขา จนกร,15,จบ,1.0,https://cdn.readawrite.com/articles/1178/1177248/thumbnail/,2.0,"Boy Love/Yaoi,วงการบันเทิง",[THE SUPERSTAR]#เส้นทางซุปตาร์ของไอ้คนไร้หัวใจ,https://www.readawrite.com/a/czrg0n,346,,เส้นทางซุปตาร์ของไอ้คนไร้หัวใจ
90,JoniM,นิยาย Boy Love Lovely Room,17.0,เขาคืออดีตนักฆ่าขององค์กรลับที่ได้กลับไปเป็นนักเรียนในโรงเรียนเก่า และบังเอิญได้คู่อริที่เขาเกลียดแส,42,จบ,6.0,https://cdn.readawrite.com/articles/1213/1212650/thumbnail/,8.0,"Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,นิยายวาย,โรงเรียน,สัตว์,นาร์วาล,นก,คุณครู,นักเรียน",[Animal world] Monodon monoceros #นาร์วาลไม่ใช่ปลา,https://www.readawrite.com/a/czs9w5,"1,095",,นาร์วาลไม่ใช่ปลา
91,ก็แค่ฮีโร่ที่เดินผ่านมาเฉยๆ,นิยาย Boy Love Lovely Room,5.0,ไม่คิดเลยว่าชีวิตหลังไฟนอลจะเหนื่อยขนาดนี้!,15,จบ,3.0,https://cdn.readawrite.com/articles/1260/1259964/thumbnail/,4.0,"ซอมบี้,ทะลุมิติ,เกมออนไลน์",#ช่วยด้วยครับผมโดนบงการ,https://www.readawrite.com/a/cztdiy,425,,ช่วยด้วยครับผมโดนบงการ
92,mAgic 1nk,นิยาย Boy Love Secret Room,103.0,ไม่เคยคิดว่าตัวเองเป็นคนทะลึ่งมาก่อนจะกระทั่งมีความฝันเร่าร้อนกับคนที่อยู่ห้องตรงข้าม... Knock! Knoc,268,จบ,9.0,https://cdn.readawrite.com/articles/1279/1278617/thumbnail/,38.0,"Boy Love/Yaoi,นิยายวาย,18+,dub-con,ขอก๊อกก๊อกหน่อย,มหาลัย,SOTUS",น็อค น็อค อย่าล็อคประตูห้อง (Dub-con ) #ขอก๊อกก๊อกหน่อย,https://www.readawrite.com/a/cztsqw,"9,781",น็อคน็อคอย่าล็อคประตูห้อง,ขอก๊อกก๊อกหน่อย
93,โอกิ,นิยาย Boy Love Secret Room,1,"""เฮ้อ~ ต้องมาหาคอนโดใหม่ภายใน2วัน ป๋าบ้าหรือป่าว"" นี่มันวันซวยอะไรของฉันว่ะ แค่ไม่ชอบขี้หน้าไอ้ลูกติ",9,จบ,2.0,https://cdn.readawrite.com/articles/1290/1289706/thumbnail/,1.0,,เสี่ยครับ....ผมโอเค#ยศxเรียว,https://www.readawrite.com/a/czu2sq,308,เสี่ยครับผมโอเค,ยศ
94,so-matcha,นิยาย Boy Love Secret Room,894,ความรักเป็นเรื่องของจังหวะเวลางั้นเหรอ งั้นการเจอคนที่เป็นความรักข้างเดียวของตัวเองเมื่อห้าปีก่อนในว,"1,402",จบ,29.0,https://cdn.readawrite.com/articles/1354/1353743/thumbnail/,286,"feelgood,นิยายรัก,นิยายวาย,นิยายโรแมนติก,Boy Love/Yaoi,นิยายฟีลกู้ด",Code‘s #พี่รหัสของชา,https://www.readawrite.com/a/czvk3d,"108,182",,พี่รหัสของชา
95,ไนท์พิ้ง,นิยาย Boy Love Lovely Room,29,คุณธีมชอบเด็ก เอ็นดูเด็ก ชอบเด็กน่ารักๆเป็นเด็กดีเชื่อฟังผู้ใหญ่ไม่ดื้อไม่ซนแล้วที่สำคัญต้องเป็นเด็ก,81,จบ,20.0,https://cdn.readawrite.com/articles/1357/1356165/thumbnail/,13,,#หลงเดล (Mpreg),https://www.readawrite.com/a/czvm2k,"5,755",,หลงเดล
96,Raccool,นิยาย Boy Love Lovely Room,"3,124",จูนเป็นพ่อมด เข็มกับด้ายแทนไม้กายสิทธิ์ และคำพูดของเขามีเวทมนตร์ที่ไม่สามารถปฏิเสธได้เลยสักครั้ง #หล,"4,902",จบ,28.0,https://cdn.readawrite.com/articles/1387/1386678/thumbnail/,853,"Boy Love/Yaoi,นิยายวาย",JULIET IN SUMMER #หลงร้อน,https://www.readawrite.com/a/czwbyd,"230,123",,หลงร้อน
97,Kinsang,นิยาย Boy Love Secret Room,396,‘เด็กผู้ชายไม่เล่นตุ๊กตา’ ผู้ใหญ่คนหนึ่งเคยบอกไว้แบบนั้น แต่วันหนึ่งกลับมีผู้ใหญ่ใจดียกต,"1,862",จบ,15.0,https://cdn.readawrite.com/articles/1378/1377244/thumbnail/,209,"18+,Boy Love/Yaoi,นิยายวาย,Sextoy,ตุ๊กตาหมี",Me  Your Teddy Bear #ตุ๊กตาหมีของเชน,https://www.readawrite.com/a/czw49t,"55,050",,ตุ๊กตาหมีของเชน
98,gus-music,นิยาย Boy Love Secret Room,0,เรื่องแร่งของมิวเลย♡,4,จบ,1.0,https://cdn.readawrite.com/articles/1419/1418678/thumbnail/,0,,#เสือกินหญ้า,https://www.readawrite.com/a/czx33n,146,,เสือกินหญ้า
99,KoonProde,นิยาย Boy Love Lovely Room,0,"""เพราะคุณ มีเเค่คนเดียวบนโลก""",3,จบ,2.0,https://cdn.readawrite.com/articles/1496/1495948/thumbnail/,0.0,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,มหาลัย",#คนของหมอก,https://www.readawrite.com/a/czyv6d,113,,คนของหมอก
100,FIRSTCLASS,นิยาย Boy Love Secret Room,207,เป็นหมออยู่ดีๆ ก็มีสถานะเพิ่มเป็นเมียมาเฟีย..,889,จบ,4.0,https://cdn.readawrite.com/articles/162/161349/thumbnail/,108,"18+,Boy Love/Yaoi,มาเฟีย,นิยายรัก",#มาเฟียมีเมียเป็นหมอ,https://www.readawrite.com/a/cz3qoy,"31,900",,มาเฟียมีเมียเป็นหมอ
101,Raccool,นิยาย Boy Love Lovely Room,"1,036",จากการแกล้งโทรผิด สู่พรหมลิขิต #call123456,"3,730",จบ,6.0,https://cdn.readawrite.com/articles/318/317353/thumbnail/,610,,Telephone #call123456 [สนพ.deep],https://www.readawrite.com/a/cz7e28,"131,222",,สนพ
102,sanslalunela,นิยาย Boy Love Secret Room,111,#แดนไทคือคนต้องห้าม “อาจารย์ลองชิมดูครับ ผมซื้อมาฝาก ร้านนี้อร่อยนะ” “คุณชอบแบบนี้,"1,021",จบ,15.0,https://cdn.readawrite.com/articles/324/323825/thumbnail/,86,"แดนไทคือคนต้องห้าม,แดนเหนือคือคนแปลกหน้า,แดนทัพคือเพื่อนสนิท,18+,Boy Love/Yaoi,นิยายรัก,SM,นิยายโรแมนติก,PWP,ดราม่า,อาจารย์",Pleasure #แดนไทคือคนต้องห้าม,https://www.readawrite.com/a/cz7jc5,"43,647",,แดนไทคือคนต้องห้าม
103,Narakku,นิยาย Boy Love Lovely Room,5,#ฟิคเวียนไป๋เผิงหลง กาวต่อจากTwitterของ @yuhankung @Uniconie_Y @Casablanca_Res @lii8_N คู่กาว #เผิงห,17,จบ,1.0,https://cdn.readawrite.com/articles/333/332309/thumbnail/,4,,รักแรกสู่นิรันดร์ #จูเฟยเทียนจูอีหลง,https://www.readawrite.com/a/cz7q9j,"1,707",รักแรกสู่นิรันดร์,จูเฟยเทียนจูอีหลง
104,Mr.KIm411,นิยาย Boy Love Lovely Room,90,Ryeo : ถ้าให้เปรียบ…เขาก็คงเหมือนกับทีรามิสุ หอม หวาน ละมุนนุ่มลิ้นแอบขมนิดๆ ยิ่งกินก็ยิ่งติด,319,จบ,11.0,https://cdn.readawrite.com/articles/378/377933/thumbnail/,32,"วาย,Boy Love/Yaoi,Yaoi,สูตรลับฉบับคุณเรียว",THE 3RD ANGEL \'RYEO\' #สูตรลับฉบับคุณเรียว,https://www.readawrite.com/a/cz8si3,"10,320",,สูตรลับฉบับคุณเรียว
105,นามอนัญ,นิยาย Boy Love Lovely Room,399,"แค่กลิ่นหอมที่ได้กลิ่นเพียงคราเดียว ""ใหญ่"" ไม่คิดเลยว่ากลิ่นนั้นจะติดจมูกทั้งในยามหลับและยามตื่น และ","1,397",จบ,24.0,https://cdn.readawrite.com/articles/354/353389/thumbnail/,218,"Boy Love/Yaoi,นิยายโรแมนติก","สิเน่หาเจ้าจอม #เสน่ห์เจ้าจอม (สนพ.บ้านวายบุ๊ค), (วายพีเรียด)",https://www.readawrite.com/a/cz88gt,"78,424",สิเน่หาเจ้าจอม,เสน่ห์เจ้าจอม
106,Punmile,นิยาย Boy Love Secret Room,"1,166",'...วัวเคยขาม้าเคยขี่ ซ้ำเด็กมันยังเป็นฝ่ายจ้องจะขึ้นขี่เองด้วยแล้ว ความผิดชอบชั่วดีเลยถูกปัดทิ้งไปก,"3,835",จบ,8.0,https://cdn.readawrite.com/articles/450/449247/thumbnail/,728,"18+,Boy Love/Yaoi",[YAOI] #พี่ชาติหิวข้าว,https://www.readawrite.com/a/dzagpm,"224,406",,พี่ชาติหิวข้าว
107,TigerPie,นิยาย Boy Love Lovely Room,2,"""พี่ดีเกินไป"" . ""พี่ไม่อยากดีเกินไป พี่ขอแค่ดีที่สุดสำหรับกิลล์ก็พอ""",22,จบ,1.0,https://cdn.readawrite.com/articles/449/448359/thumbnail/,1,"18+,Boy Love/Yaoi,นิยายรัก,นิยายโรแมนติก",Here with ME #สะกิดใจกิลล์,https://www.readawrite.com/a/dzag09,865,,สะกิดใจกิลล์
108,votumfidei_,นิยาย Boy Love Lovely Room,4,"""เพียงหนึ่งคำสัญญา จากคำลวงของซาตาน""",42,จบ,0.0,https://cdn.readawrite.com/articles/451/450550/thumbnail/,4,"Boy Love/Yaoi,เพียงคำลวง,The Lies of you,NC18+,drama",The Lies of you #เพียงคำลวง,https://www.readawrite.com/a/dzahru,"1,297",,เพียงคำลวง
109,หนูแดงตัวน้อย,นิยาย Boy Love Lovely Room,103,เพราะเลียนแบบพญาเวนไตยที่ลักพานางกากี กัณฏาจึงลักพาอสิระมา หากแต่เซ่อซ่าทำหล่นไปยังโลกมนุษย์ ปฏิบัติ,414,จบ,6.0,https://cdn.readawrite.com/articles/487/486226/thumbnail/,55,"Boy Love/Yaoi,ตลก,นิยายรัก",[YAOI]✾ค รุ ฑ ก า น ด า✾ #ครุฑกานดา,https://www.readawrite.com/a/dzbbw6,"7,578",ครุฑกานดา,ครุฑกานดา
110,JackXy Wu,นิยาย Boy Love Lovely Room,"2,221",ใครจะคิดว่าวิธีหาแมวหายจากในทวิตเตอร์จะใช้ได้จริงๆ แถมยังได้ผลดีเกินคาด เพราะนอกจากแมวเขาจะกลับมาแล้,"8,523",จบ,23.0,https://cdn.readawrite.com/articles/532/531583/thumbnail/,"1,125","นิยายโรแมนติก,นิยายวาย,ฟีลกูด",[Yaoi] #เพราะรักยิ้มคุณ,https://www.readawrite.com/a/dzcdx3,"279,142",,เพราะรักยิ้มคุณ
111,Ravinda,นิยาย Boy Love Lovely Room,6,เขาชื่อประทาน อนุมานว่าย่อมาจากหล่อฟ้าประทานก็เเล้วกัน,2,จบ,3.0,https://cdn.readawrite.com/articles/525/524791/thumbnail/,3,"Boy Love/Yaoi,นิยายรัก,นิยายวาย,นิยายโรแมนติก,ดราม่า,lgbt,gay,Bisexual",#พี่หล่อฟ้าประทาน,https://www.readawrite.com/a/dzc8e1,228,,พี่หล่อฟ้าประทาน
112,JustADreamYouSee.,นิยาย Boy Love Lovely Room,350,น้องแม่งคือศูนย์รวมของคำว่าน่ารักอ่ะ โอ๊ย~ ใจป๋าบางหมดแล้วหนูเอ๊ย~ เมื่อหนูผู้เห็นแก่กินอยากเป็นป๋า,"1,095",จบ,10.0,https://cdn.readawrite.com/articles/596/595852/thumbnail/,213,,[End] ถ้ารักหนู ต้องให้หนูรัด (Yaoi) #ป๋าไม่ไหว,https://www.readawrite.com/a/dzdvec,"69,202",ถ้ารักหนูต้องให้หนูรัด,ป๋าไม่ไหว
113,kipuu,นิยาย Boy Love Lovely Room,48,เรื่องนี้เป็นเรื่องสั้นที่เราจะเขียนทุกครั้งที่มีงานบอลประเพณีระหว่าง 2 มหาวิทยาลัยนะคะ เขียนมาเป็นป,119,จบ,3.0,https://cdn.readawrite.com/articles/645/644534/thumbnail/,37,,#คนแปลกหน้า,https://www.readawrite.com/a/dzf159,"3,176",,คนแปลกหน้า
114,Chamania,นิยาย Boy Love Secret Room,277,ไตรภพ เบื่อชีวิตของตัวเองจึงอยากลองไปใช้ชีวิตสงบสุขแบบชาวสวนดูบ้าง แต่ใครจะไปคิดว่าเขาจะได้มาเจอกับง,712,จบ,9.0,https://cdn.readawrite.com/articles/656/655301/thumbnail/,110,"Boy Love/Yaoi,18+,น้องงู,ภพนวลตา,chamania,งู,งูขาว",ผมเป็นผัวงู #ภพนวลตา,https://www.readawrite.com/a/dzf9wv,"22,965",ผมเป็นผัวงู,ภพนวลตา
115,Sueahmee,นิยาย Boy Love Secret Room,10,CUT #คุณน้าขาโหด crazy in love: นิยาย Boy Love Secret Room,91,จบ,0.0,https://cdn.readawrite.com/articles/790/789766/thumbnail/,10.0,,CUT #คุณน้าขาโหด crazy in love,https://www.readawrite.com/a/dzieoq,"4,412",,คุณน้าขาโหด
116,แบล็กแมมบ้า,นิยาย Boy Love Lovely Room,42,ใครจะคิดว่าแค่นอนเปิดประตูห้องทิ้งไว้ จะนำพาชีวิตผมไปสู่รังโจร และกลายเป็น ''แฟนโจร'' ไปซะได้!!,81,จบ,11.0,https://cdn.readawrite.com/articles/783/782527/thumbnail/,21,"Boy Love/Yaoi,ตลก,ดราม่า,แอ็คชั่น,บู๊,โหดมันฮา,สะท้อนสังคม",THIEF MAN #แฟนโจร,https://www.readawrite.com/a/dzi8rw,"4,549",,แฟนโจร
117,raisaravagu,นิยาย Boy Love Lovely Room,934,มันจะเป็นไปได้เปล่าวะ ที่อัลฟ่าจะตอบสนองต่อกลิ่นของอัลฟ่าด้วยกันเอง .. แล้วมึงเคยตอบสนองกลิ่นของกูหร,"1,739",จบ,24.0,https://cdn.readawrite.com/articles/836/835982/thumbnail/,289,,#หลงอัลฟ่า Alpha x Alpha (Omegaverse),https://www.readawrite.com/a/dzjhf7,"82,597",,หลงอัลฟ่า
118,lalluby,นิยาย Boy Love Secret Room,578,*รวมเรื่องสั้นแนวpwp มีหลายเรื่องที่ขัดต่อศีลธรรมเป็นส่วนใหญ่ โปรดอ่านอย่างมีวิจารณญาณ,"1,876",จบ,37.0,https://cdn.readawrite.com/articles/824/823292/thumbnail/,251,"Boy Love/Yaoi,18+,Beastality,Dirty Talk,outdoor,supernatural,tentacle,Urethral insert,Nipple play,Double Penetration,gangbang,crossdress,exhibitionism,blindfold,noncon,rape,พระเอกยัน,Mpreg,incest",[PWP] #ราคะวิตก,https://www.readawrite.com/a/dzj72m,"151,130",,ราคะวิตก
119,หลง,นิยาย Boy Love Secret Room,1,#รวมnc: นิยาย Boy Love Secret Room,3,จบ,1.0,https://cdn.readawrite.com/articles/877/876133/thumbnail/,1,"Boy Love/Yaoi,18+,SM,นิยายวาย,นิยายแฟนตาซี,omegaverse",#รวมnc,https://www.readawrite.com/a/dzkf7d,357,,รวม
120,Rainforgot,นิยาย Boy Love Lovely Room,1,"(ทดลองอ่าน) ""ก็น้องเกียร์คนนี้อยากเป็นเมียพี่กาวน์นี่ครับ"" ""ผมขอเอาเกียร์ของผมแลกกาวน์ของพี่ได้มั้ย?",6,จบ,6.0,https://cdn.readawrite.com/articles/883/882929/thumbnail/,1,"Boy love / Yaoi,ตลก,โรแมนติก,วิศวะ,หมอ",Pester #เมียกาวน์จจ,https://www.readawrite.com/a/dzkkqj,497,,เมียกาวน์จจ
121,IAmplenggg20,นิยาย Boy Love Lovely Room,"1,026",หายใจเข้าพุท หายใจออกโธ ท่องนะโมสามครั้งแล้ววิ่งไปอ้วก...,"2,171",จบ,28.0,https://cdn.readawrite.com/articles/869/868039/thumbnail/,326,,#พี่หมอของน้องซัน |Yaoi/Mpreg| (หมอนนท์) [สำนักพิมพ์ ลาเวนเดอร์ ],https://www.readawrite.com/a/dzk8l4,"118,083",,พี่หมอของน้องซัน
122,kktenn,นิยาย Boy Love Secret Room,3,เผลอเหม่อ แล้วไปเดินชนใครบางคน แต่ไม่คิดว่าคุณ คนนั้น จะกลายเป็นคนที่ผมเผลอเสียซิงให้ น่ะสิ !!!,40,จบ,1.0,https://cdn.readawrite.com/articles/907/906875/thumbnail/,2,"นิยายวาย,Boy Love/Yaoi,มาเฟีย,ล็อคผมไว้กับคุณ,นายเอกสายโหด",Locked by chain #ล็อคผมไว้กับคุณ,https://www.readawrite.com/a/dzl5ap,"1,442",,ล็อคผมไว้กับคุณ
123,Plernsri,นิยาย Boy Love Lovely Room,758,กรอบนักก็หาเสี่ยเลี้ยงสิวะแป้ง *เนื้อหามีความกามและผิดศีลธรรมสูง โปรดใช้วิจารณญาณในการอ่าน*,"1,875",จบ,43.0,https://cdn.readawrite.com/articles/1031/1030230/thumbnail/,270.0,,My Teacher #พี่เสี่ยของปั้นแป้ง,https://www.readawrite.com/a/dzo105,"216,735",,พี่เสี่ยของปั้นแป้ง
124,SnowBlack,นิยาย Boy Love Lovely Room,"1,295",จากเด็กขัดดอกสู่อนาคตเมียเสี่ย จากเสี่ยผู้ไม่สนใจใครสู่เจ้าของหัวใจคุณชายปากดี,"1,188",จบ,38.0,https://cdn.readawrite.com/articles/1081/1080181/thumbnail/,330,"อาณาจักรของเสี่ย,นิยายวาย,SnowBlackNPY,18+,Boy Love/Yaoi,เมียเด็ก,เมียเสี่ย,เด็กเสี่ย",รวมเล่ม #อาณาจักรของเสี่ย (มี Stock ค่า),https://www.readawrite.com/a/dzp6rb,"132,804",รวมเล่ม,อาณาจักรของเสี่ย
125,Zee_cat,นิยาย Boy Love Lovely Room,0,#แค่เพื่อนครับแม่: นิยาย Boy Love Lovely Room,2,จบ,2.0,https://cdn.readawrite.com/articles/1137/1136037/thumbnail/,0,,#แค่เพื่อนครับแม่,https://www.readawrite.com/a/dzqhd7,209,,แค่เพื่อนครับแม่
126,cactus nashi,นิยาย Boy Love Lovely Room,7,'ถ้าคิดว่าชีวิตมันน่าเบื่อนัก ก็ออกจากบ้านไป',15,จบ,1.0,https://cdn.readawrite.com/articles/1261/1260158/thumbnail/,5,"Boy Love/Yaoi,นิยายวาย,ดราม่า,นิยายรัก,มหาวิทยาลัย",Doppelganger #คุณเป็นใคร,https://www.readawrite.com/a/dztdoi,205,,คุณเป็นใคร
127,me -*- แหะ,นิยาย Boy Love Lovely Room,3,"""อาผิงเงียบ!! ปล่อยข้าไปซักที!!! ออกไปจากหัวข้า!! อ๊ากกกกกก!!!!"" อาผิงคนปัจจุบันเอ่ยอย่างเกี้ยวกาดแล",29,จบ,2.0,https://cdn.readawrite.com/articles/1246/1245418/thumbnail/,3,"เก็บกด,นิยายจีนโบราณ,กลับชาติมาเกิด,Boy Love/Yaoi",ข้าเป็นคนร่าเริง~ #เก็บกด# || yaoi-bl,https://www.readawrite.com/a/dzt1nd,629,ข้าเป็นคนร่าเริง,เก็บกด
128,+*TSUKA+*,นิยาย Boy Love Lovely Room,550,“ โลกมันใหญ่ แต่บางครั้งมันก็เล็ก เพราะคำว่าพรหมลิขิต “ ซันแฟนวอร์ ซอร์แฟนไวน์ ไม่ว่าจะใ,986,จบ,29.0,https://cdn.readawrite.com/articles/1317/1316657/thumbnail/,176,"หมอมีเกียร์กับเมียเด็กบอท,SUPERNOVA",SUPERNOVA #หมอมีเกียร์กับเมียเด็กบอท [สนพ.Lavender By B2S],https://www.readawrite.com/a/dzuosr,"98,297",,หมอมีเกียร์กับเมียเด็กบอท
129,Ice_Princess,นิยาย Boy Love Secret Room,19,เป็น cut nc ของกระเทยขายยำนะคะ เนื้อเรื่องหลักจะลงใน Joy ที่เดียวค่า,52,จบ,1.0,https://cdn.readawrite.com/articles/1391/1390294/thumbnail/,12,,#กระเทยถูกสาปให้ขายยำ NC,https://www.readawrite.com/a/dzwewo,"2,116",,กระเทยถูกสาปให้ขายยำ
130,20560,นิยาย Boy Love Secret Room,9,ป๊า น่านคือลูกป๊านะ!! พี่!! น่านคือน้องพวกพี่นะ พวกเขามันโรคจิต วิปริต ผมเกลียดพวกเขา,28,จบ,6.0,https://cdn.readawrite.com/articles/1407/1406194/thumbnail/,6,"Boy Love/Yaoi,18+,นิยายวาย,SM,ดราม่า",Who I am #ผมเป็นใครในบ้านเขา 4P,https://www.readawrite.com/a/dzwrvy,"1,344",,ผมเป็นใครในบ้านเขา
131,Stage..ใจกลางน้ำตา,นิยาย Boy Love Lovely Room,0,'เฟียส' เด็กไซด์ไลน์ที่สะดุดตา 'ไบรอัน' นักธุรกิจหนุ่มสีเทา จนต้องโดนลักพาตัวมาเลี้ยงดู ..โดยที่ไบรอ,7,จบ,0.0,https://cdn.readawrite.com/articles/1373/1372561/thumbnail/,0.0,"เหตุเกิดเพราะท่านประธานแม่งหล่อ!,เคะร้าย,บริษัท,เคะราชินี",#ร้ายมา ร้ายกลับ ไม่แฟร์หรอครับ?,https://www.readawrite.com/a/dzw0g1,477,,ร้ายมาร้ายกลับไม่แฟร์หรอครับ
132,caccac,นิยาย Boy Love Secret Room,15,"Aphrodite Well known for her love and beauty You took me and you bathe me in Your waters, your fount",49,จบ,8.0,https://cdn.readawrite.com/articles/1373/1372600/thumbnail/,5.0,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,นิยายโรแมนติก,Mpreg",[YAOI] a p h r o d i t e #วิมีเพียงรักเดียว [Femboy][Mpreg],https://www.readawrite.com/a/dzw0h5,"2,161",,วิมีเพียงรักเดียว
